567	516
168	231
567	231
567	763
3	2
567	766
231	2
666	231
225	3
604	231
168	604
293	231
588	231
567	188
112	2
567	112
780	2
744	2
293	744
567	744
567	2
567	168
588	744
188	2
781	2
567	781
333	780
604	112
588	780
567	604
567	780
567	588
588	2
238	588
168	780
68	2
782	2
588	782
783	2
225	112
567	238
238	2
333	567
739	588
783	588
739	2
588	112
293	112
567	293
518	2
567	518
755	238
333	2
588	333
780	238
763	2
604	588
197	588
68	588
17	588
168	588
784	2
567	785
786	2
567	786
785	2
293	333
787	2
567	787
669	567
588	784
188	413
567	413
413	2
588	718
567	718
698	2
567	698
604	2
784	604
231	112
293	604
788	2
588	788
588	293
238	604
293	238
345	293
616	2
588	616
567	616
620	604
620	588
567	620
620	293
256	2
293	256
620	2
315	789
567	315
789	2
193	567
789	567
718	2
480	2
567	480
497	2
588	497
588	413
293	2
75	2
567	75
168	293
567	782
231	333
3	567
238	3
722	2
588	722
790	2
567	790
174	567
722	567
791	2
588	791
691	2
567	691
616	168
718	174
669	168
68	567
485	231
567	791
3	792
293	791
792	2
32	2
588	32
287	2
588	287
193	287
793	2
567	793
567	287
567	32
32	231
225	567
293	718
3	718
646	2
588	646
17	2
555	17
68	555
485	588
555	333
762	2
740	333
238	333
567	740
75	333
3	231
135	567
155	567
497	567
794	2
555	567
588	555
740	75
168	75
168	333
406	2
567	406
68	791
17	112
498	2
225	588
78	2
795	2
588	795
588	78
567	78
796	2
588	796
333	796
588	187
712	3
498	567
187	2
135	333
567	59
59	75
797	2
588	797
314	3
75	112
238	112
798	567
588	798
588	75
799	2
588	799
231	799
798	2
593	2
567	593
68	798
225	2
567	799
800	567
801	567
712	2
588	712
36	2
588	36
36	333
567	712
678	2
567	678
588	789
319	2
588	319
231	75
765	231
588	800
231	800
485	567
800	2
802	2
588	802
497	802
749	68
225	803
804	2
68	804
648	802
567	802
567	804
803	2
168	2
168	802
718	802
805	2
567	805
588	805
789	791
806	2
567	806
588	804
155	804
155	2
497	155
789	497
604	789
807	2
789	802
567	807
791	231
168	3
808	2
807	604
588	807
807	3
808	567
528	2
588	528
75	528
802	800
225	528
238	225
809	2
588	809
538	2
567	538
567	809
328	2
528	328
567	328
68	75
604	328
800	75
804	168
810	2
567	810
811	2
648	811
231	811
812	2
333	812
648	812
719	2
813	2
293	719
741	2
814	333
815	2
648	815
648	528
225	648
155	333
174	3
78	3
567	814
567	741
567	719
174	78
485	2
3	75
816	2
817	2
588	817
818	588
225	818
648	231
800	789
75	789
3	816
789	168
798	803
315	803
567	818
803	567
333	803
567	762
588	803
567	813
567	794
819	2
567	819
555	2
802	231
287	333
225	800
820	2
333	820
802	287
821	567
238	804
498	112
315	2
498	588
822	2
567	822
800	168
688	567
823	2
588	823
824	2
567	811
497	824
604	824
825	2
748	2
588	748
801	588
826	567
174	2
801	2
827	2
828	2
17	3
333	801
829	801
567	828
830	2
800	830
567	830
588	830
588	174
789	174
669	2
588	669
3	669
588	3
801	669
333	789
446	2
831	2
567	831
588	328
567	446
832	2
588	832
567	832
78	446
588	831
567	827
293	174
514	2
588	514
293	514
17	225
238	789
807	225
789	225
833	2
567	833
588	834
293	834
834	2
567	834
835	789
567	835
567	825
836	2
567	836
837	2
68	837
567	837
800	669
588	837
749	669
231	837
800	749
225	75
838	2
588	838
567	838
839	2
567	839
53	2
775	2
588	775
840	2
588	840
567	840
567	775
841	2
225	791
567	841
293	775
231	775
588	53
588	841
842	2
225	842
225	174
231	842
770	567
452	2
231	452
588	452
567	452
226	231
480	226
648	567
36	231
231	555
17	231
17	78
36	567
225	231
231	712
678	712
17	567
843	2
567	53
226	567
844	2
845	2
588	844
846	2
567	846
36	712
225	36
3	36
588	740
648	17
775	648
775	225
826	2
378	225
567	378
293	53
847	2
567	847
848	2
588	848
849	848
588	849
567	843
588	843
293	843
843	831
849	231
225	849
849	2
850	2
567	850
231	53
826	231
710	831
